Sno,Hospital Id,Hospital Name,State,District,,,,Hospital Contact,Specialities Selected,Hospital Type,Empanelment Type,Submitted Date,Status Updated Date,Application Status,OnBoarded For Convergence Scheme,Upgraded Specialities,Current Specialities
14061,HOSP9G05352,COMBINED DISTRICT HOSPITAL ,UTTAR PRADESH,Shrawasti,,,,9453709835,"M1,M7,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S2, S3, S4, S5"
14062,HOSP9G05354,CHC THAKURDWARA,UTTAR PRADESH,MORADABAD,,,,9411959605,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14063,HOSP9G05365,Autonomous State Medical College Society & Associeted Hospital Ayodhya,UTTAR PRADESH,FAIZABAD,,,,9140751218,"M1,M7,M2,S1,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S3, S4, S5"
14064,HOSP9G05374,TEJ BHADUR SAPRU HOSPITAL ALLAHABAD,UTTAR PRADESH,ALLAHABAD,,,,9454455135,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14065,HOSP9G05376,SRI RAM HOSPITAL,UTTAR PRADESH,FAIZABAD,,,,7607190676,"M1,M1,M7,M2,S1,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S3, S5"
14066,HOSP9G05381,Swami Kalyan Dev District Hospital Muzaffarnagar,UTTAR PRADESH,MUZAFFARNAGAR,,,,9454455282,"M1,M7,M2,M8,S1,S12,S14,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M8, S1, S12, S14, S16, S2, S3, S5"
14067,HOSP9G05383,MAHARANA PRATAP DISTRICT COMBINED HOSPITAL,UTTAR PRADESH,BAREILLY,,,,9219276293,"M1,M1,M7,M2,S1,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S3, S5"
14068,HOSP9G05388,DISTRICT WOMEN HOSPITAL ,UTTAR PRADESH,VARANASI,,,,8808053031,"M2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,M2
14069,HOSP9G05393,CHC CAMPIERGANJ,UTTAR PRADESH,GORAKHPUR,,,,8858724008,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14070,HOSP9G05398,SSMJ Hospital Khurja,UTTAR PRADESH,BULANDSHAHR,,,,9761746169,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14071,HOSP9G05401,DIST. WOMEN HOSPITAL,UTTAR PRADESH,JAUNPUR,,,,8005192831,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14072,HOSP9G05402,District Women Hospital Allahabad,UTTAR PRADESH,ALLAHABAD,,,,8795813471,"M1,M7,M2,M3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M3, S4"
14073,HOSP9G05404,MOTI LAL NEHRU DIVISIONAL HOSPITAL ALLAHABAD,UTTAR PRADESH,ALLAHABAD,,,,9839615121,"S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S5
14074,HOSP9G05405,AUTONOMOUS STATE MEDICAL COLLEGE SOCIETY MIRZAPUR,UTTAR PRADESH,MIRZAPUR,,,,8090968787,"S1,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"S1, S16, S2, S3, S5"
14075,HOSP9G05407,CHC GHATAMPUR,UTTAR PRADESH,KANPUR NAGAR,,,,6393469102,"M1,M7,M8,S1,S16,S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M8, S1, S16, S3, S4"
14076,HOSP9G05413,DAURALA CHC,UTTAR PRADESH,MEERUT,,,,7839805184,"M1,M7,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S4"
14077,HOSP9G05417,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,BAREILLY,,,,8218480601,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14078,HOSP9G05423,CHC Chaka ,UTTAR PRADESH,ALLAHABAD,,,,9415074558,"M1,M7,M2,S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1"
14079,HOSP9G05429,community health centre hapur,UTTAR PRADESH,HAPUR,,,,9056363042,"M1,M7,M2,M3,S1,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M3, S1, S3, S4, S5"
14080,HOSP9G05452,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,BALLIA,,,,6264817461,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
14081,HOSP9G05458,Maharshi Vishwamitra Autonomous State Medical College Ghazipur,UTTAR PRADESH,GHAZIPUR,,,,9682034622,"S2,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S2
14082,HOSP9G05459,District Female Hospital,UTTAR PRADESH,MORADABAD,,,,9458424708,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14083,HOSP9G05471,DISTRICT WOMEN HOSPITAL ,UTTAR PRADESH,GHAZIPUR,,,,8825129913,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14084,HOSP9G05476,CHC Baheri,UTTAR PRADESH,BAREILLY,,,,7007931186,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14085,HOSP9G05484,DISTRICT WOMEN HOSPITAL MIRZAPUR,UTTAR PRADESH,MIRZAPUR,,,,9451204429,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S4"
14086,HOSP9G05496,CHC BHITARGAON KANPUR NAGAR,UTTAR PRADESH,KANPUR NAGAR,,,,7607405312,"S14,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S14
14087,HOSP9G05544,chc garhmukteshwar,UTTAR PRADESH,HAPUR,,,,9528309904,"M1,M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S16, S2, S3, S4, S5"
14088,HOSP9G05545,CHC JOYA,UTTAR PRADESH,AMROHA,,,,7017802553,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14089,HOSP9G05549,DWH Sultanpur,UTTAR PRADESH,SULTANPUR,,,,7355159877,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S4"
14090,HOSP9G05550,chc bidhnoo,UTTAR PRADESH,KANPUR NAGAR,,,,9453229491,"S1,S10,S11,S16,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"S1, S10, S11, S16, S4, S5"
14091,HOSP9G05554,CHC GAJRAULA,UTTAR PRADESH,AMROHA,,,,7017802553,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14092,HOSP9G05555,COMMUNITTY HEALTH CENTRE AMROHA,UTTAR PRADESH,AMROHA,,,,7017802553,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14093,HOSP9G05560,MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEGE AND MAHRISHI BALARK HOSPITALS BAHRAICH,UTTAR PRADESH,BAHRAICH,,,,9454455268,"M1,M7,M2,S1,S12,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S12, S16, S2, S3, S4, S5"
14094,HOSP9G05562,distt. female hospital bijnor,UTTAR PRADESH,BIJNOR,,,,9412216571,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14095,HOSP9G05572,chc tundla,UTTAR PRADESH,FIROZABAD,,,,9634896992,"S16,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"S16, S4"
14096,HOSP9G05573,COMMUNITY HEALTH CENTRE DHANAURA,UTTAR PRADESH,AMROHA,,,,7017802553,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14097,HOSP9G05574,Autonomous State Medical College Firozabad,UTTAR PRADESH,FIROZABAD,,,,8095145320,"M1,M1,M7,M2,M8,S1,S12,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M8, S1, S12, S16, S2, S3, S5"
14098,HOSP9G05577,SVBP HOSPITAL MEDICAL COLLEGE,UTTAR PRADESH,MEERUT,,,,9410675384,"M1,M1,M7,M2,M8,S1,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M8, S1, S2, S3, S4, S5"
14099,HOSP9G05581,BABU ISHWAR SHARAN DISTRICT HOSPITAL ASSOCIATED AUTONOMOUS STATE MEDICAL COLLEGE GONDA,UTTAR PRADESH,GONDA,,,,8005192753,"M1,M7,M2,S1,S16,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S16, S3, S5"
14100,HOSP9G05586,Post Graduate Institute of Child Health,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,,,,9911400003,"M2,M3,M4,S10,S11,S13,S14,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, M3, M4, S10, S11, S13, S14, S16, S2, S3, S5"
14101,HOSP9G05587,DISTRICT WOMEN HOSPITAL GONDA,UTTAR PRADESH,GONDA,,,,8005192752,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S4"
14102,HOSP9G05600,CHC SARDHANA,UTTAR PRADESH,MEERUT,,,,7500030882,"M2,S2,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S2, S4, S5"
14103,HOSP9G05601,DISTRICT COMBINED HOSPITAL CHITRAKOOT,UTTAR PRADESH,CHITRAKOOT,,,,8005192745,"M1,M1,M7,M2,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S4, S5"
14104,HOSP9G05602,Gov.Combined hospital sikandrabad bulandshahr,UTTAR PRADESH,BULANDSHAHR,,,,9910548493,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14105,HOSP9G05610,DISTRICT FEMALE HOSPITAL MAINPURI,UTTAR PRADESH,MAINPURI,,,,9557782564,"M1,M7,M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S4"
14106,HOSP9G05615,DISTRICT COMBIEND HOSPITAL KASGANJ,UTTAR PRADESH,Kasganj,,,,9760514998,"M2,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S5"
14107,HOSP9G05616,ASMC FIROZABAD,UTTAR PRADESH,FIROZABAD,,,,9756930941,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S4"
14108,HOSP9G05618,COMMUNITY HEALTH CENTRE AFZALGARH,UTTAR PRADESH,BIJNOR,,,,9012636870,"S1,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"S1, S5"
14109,HOSP9G05621,CHC SAKALDIHA,UTTAR PRADESH,CHANDAULI,,,,8922990614,"M1,M1,M7,M2,S1,S16,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S16, S3, S4, S5"
14110,HOSP9G05635,CHC DHAULANA,UTTAR PRADESH,HAPUR,,,,9837245770,"M2,S1,S16,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S1, S16, S3, S4, S5"
14111,HOSP9G05636,SNMC,UTTAR PRADESH,AGRA,,,,8859492792,"M1,M1,M7,M2,M6,M8,S1,S12,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M6, M8, S1, S12, S2, S3, S4, S5"
14112,HOSP9G05637,DISTRICT COMBINED HOSPITAL KUSHINAGAR,UTTAR PRADESH,KUSHI NAGAR,,,,8005192768,"M1,M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S16, S2, S3, S4, S5"
14113,HOSP9G05639,MADHAV PRASAD TRIPATHI CHIKITSA MAHAVIDYALAYA Siddharthnagar,UTTAR PRADESH,Siddharthnagar,,,,8005192740,"M1,M2,S1,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S1, S2, S3, S4, S5"
14114,HOSP9G05644,Pandit Deen Dayal Upadhyay District Male Hospital Bijnor,UTTAR PRADESH,BIJNOR,,,,8630231545,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
14115,HOSP9G05646,community health centre barhalganj,UTTAR PRADESH,GORAKHPUR,,,,7007299654,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14116,HOSP9G05647,CHC Persendi,UTTAR PRADESH,SITAPUR,,,,8934006308,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S1, S4, S5"
14117,HOSP9G05648,CHC Mishikh,UTTAR PRADESH,SITAPUR,,,,9453521202,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S1, S4, S5"
14118,HOSP9G05649,CHC Pisawan,UTTAR PRADESH,SITAPUR,,,,8808374418,"M1,M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S1, S4, S5"
14119,HOSP9G05653,chc kasmanda,UTTAR PRADESH,SITAPUR,,,,9984201000,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S1, S4, S5"
14120,HOSP9G05656,MMAHATMA JYOTIBA PHULE COMBIND DISTRICT HOSPITAL,UTTAR PRADESH,AMBEDKAR NAGAR,,,,6389606286,"M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S16, S2, S3, S4, S5"
14121,HOSP9G05659,CHC SAHJANWA,UTTAR PRADESH,GORAKHPUR,,,,9956250700,"M1,M7,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S4, S5"
14122,HOSP9G05670,DISTRICT HOSPITAL MALE AYODHYA,UTTAR PRADESH,FAIZABAD,,,,9454455356,"M1,M1,M7,M2,M8,S1,S10,S11,S12,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M8, S1, S10, S11, S12, S2, S3, S5"
14123,HOSP9G05674,malkhan singh district hospital aligarh,UTTAR PRADESH,ALIGARH,,,,9454455291,"S1,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"S1, S2, S3, S5"
14124,HOSP9G05675,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,MATHURA,,,,8005192708,"M2,M3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, M3, S4"
14125,HOSP9G05678,P.L.Sharma district Hospital Meerut,UTTAR PRADESH,MEERUT,,,,9897496004,"M1,M7,M2,M8,S12,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M8, S12, S16, S2, S3, S5"
14126,HOSP9G05685,District Combined Hospital Vrindavan  ,UTTAR PRADESH,MATHURA,,,,8077681538,"M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S1, S16, S2, S3, S4, S5"
14127,HOSP9G05686,PT.DEEN DAYAL UPHADHYAY JOINT HOSPITAL ALIGARH,UTTAR PRADESH,ALIGARH,,,,9045552111,"M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S16, S2, S3, S4, S5"
14128,HOSP9G05687,DISTRICT  HOSPITAL BASTI MALE,UTTAR PRADESH,BASTI,,,,8005192739,"M1,M7,M2,S1,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S2, S3, S5"
14129,HOSP9G05693,CHC Kaurihar Allahabad,UTTAR PRADESH,ALLAHABAD,,,,8795278516,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14130,HOSP9G05694,chc udi,UTTAR PRADESH,ETAWAH,,,,7668412166,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14131,HOSP9G05698,chc saifai,UTTAR PRADESH,ETAWAH,,,,7055014446,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14132,HOSP9G05699,community health centre,UTTAR PRADESH,KANPUR NAGAR,,,,7309796962,"S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S5
14133,HOSP9G05703,LALA LAJPAT RAI AND ASSOCIATED HOSPITAL,UTTAR PRADESH,KANPUR NAGAR,,,,9450615054,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M8,S1,S10,S11,S14,S15,S16,S2,S3,S4,S5,S6,S7,S8,S9,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M3, M8, S1, S10, S11, S14, S15, S16, S2, S3, S4, S5, S6, S9"
14134,HOSP9G05708,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,BARABANKI,,,,8005192757,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S4"
14135,HOSP9G05718,DISTRICT MALE  HOSPITAL,UTTAR PRADESH,FATEHPUR,,,,8756995077,"M1,M1,M7,M2,S1,S12,S16,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S12, S16, S3, S5"
14136,HOSP9G05722,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,FAIZABAD,,,,9506818675,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M2, S4"
14137,HOSP9G05724,CHC REHRA,UTTAR PRADESH,AMROHA,,,,9997740094,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14138,HOSP9G05726,NEHRU HOSPITAL BRD MEDICAL COLLEGE,UTTAR PRADESH,GORAKHPUR,,,,9415210483,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M4,M5,M6,M8,S1,S10,S11,S12,S13,S14,S15,S16,S2,S3,S4,S5,S6,S7,S8,S9,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9"
14139,HOSP9G05750,MAHARAJA TEJ SINGH DISTRICT MALE HOSPITAL MAINPURI ,UTTAR PRADESH,MAINPURI,,,,8005192707,"M1,M1,M7,S1,S16,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S1, S16, S3, S5"
14140,HOSP9G05757,CHC phulpur,UTTAR PRADESH,ALLAHABAD,,,,8303028293,"M1,M7,M2,S1,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S4"
14141,HOSP9G05767,CHC Soraon Allahabad,UTTAR PRADESH,ALLAHABAD,,,,9415795288,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14142,HOSP9G05773,Autonomous State Medical College Shahjahanpur,UTTAR PRADESH,SHAHJAHANPUR,,,,8188913596,"M1,M7,M2,S1,S12,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S12, S16, S2, S3, S5"
14143,HOSP9G05774,CHC Jahsra Allahabad,UTTAR PRADESH,ALLAHABAD,,,,9935283843,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14144,HOSP9G05853,Mental Hospital Varanasi,UTTAR PRADESH,VARANASI,,,,8090992778,"M8,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,M8
14145,HOSP9G05854,CHC Karchana Allahabad,UTTAR PRADESH,ALLAHABAD,,,,8299739861,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14146,HOSP9G05857,CHC Gola,UTTAR PRADESH,KHERI,,,,7839740284,"S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"S4, S5"
14147,HOSP9G05860,MCS DISTT HOSPITAL GYANPUR BHADOHI,UTTAR PRADESH,BHADOHI,,,,9415834502,"M1,M1,M7,M2,S1,S16,S2,S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S16, S2, S3, S4"
14148,HOSP9G05867,DISTRICT WOMEN HOSPITAL BAHRAICH,UTTAR PRADESH,BAHRAICH,,,,9838110498,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14149,HOSP9G05868,CHC Handia Allahabad,UTTAR PRADESH,ALLAHABAD,,,,9889361551,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14150,HOSP9G05874,J k Cancer Institute Kanpur,UTTAR PRADESH,KANPUR NAGAR,,,,9415487780,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
14151,HOSP9G05877,DISTRICT HOSPITAL MAU,UTTAR PRADESH,MAU,,,,8005192731,"M1,M1,M7,M2,S1,S10,S11,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S10, S11, S2, S3, S5"
14152,HOSP9G05886,DISTRICT COMBINED HOSPITAL SANJAY NAGAR GHAZIABAD,UTTAR PRADESH,GHAZIABAD,,,,9818919173,"M1,M7,M2,S1,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S2, S3, S4, S5"
14153,HOSP9G05888,GOVERNMETN MEDICAL COLLEGE KANNAUJ,UTTAR PRADESH,KANNAUJ,,,,9415487268,"M1,M1,M7,M2,M4,M5,M6,M8,S1,S12,S16,S2,S3,S4,S5,S6,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M4, M5, M6, M8, S1, S12, S16, S2, S3, S4, S5, S6"
14154,HOSP9G05890,MBS GOVT. HOSPITAL BHADOHI,UTTAR PRADESH,BHADOHI,,,,9936261419,"M1,M7,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, S1, S16, S2, S3, S4, S5"
14155,HOSP9G05923,CHC Kotwa at Bani  Allahabad,UTTAR PRADESH,ALLAHABAD,,,,9335288839,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14156,HOSP9G05991,V. R. T. K. WOMEN HOSPITAL BASTI,UTTAR PRADESH,BASTI,,,,8299126616,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14157,HOSP9G06010,community health centre dasna ghaziabad,UTTAR PRADESH,GHAZIABAD,,,,8126893603,"M1,M7,M8,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M8, S4, S5"
14158,HOSP9G06012,CHC BILHAUR,UTTAR PRADESH,KANPUR NAGAR,,,,9140266989,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S1
14159,HOSP9G06022,MAHARANI LUXMI BAI MEDICAL COLLEGE JHANSI,UTTAR PRADESH,JHANSI,,,,6392650113,"M1,M7,M2,S1,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S2, S3, S4, S5"
14160,HOSP9G06026,Rafi Ahmad kidwai Memorial District Hospital Male Barabanki,UTTAR PRADESH,BARABANKI,,,,8005192758,"M1,M1,M7,M2,S1,S12,S16,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S12, S16, S3, S5"
14161,HOSP9G06027,District Women Hospital,UTTAR PRADESH,BANDA,,,,8756490099,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,S4
14162,HOSP9G06031,MRA MEDICAL COLLEGE & HOSPITAL,UTTAR PRADESH,AMBEDKAR NAGAR,,,,9651066723,"M1,M1,M7,M2,M8,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M8, S1, S16, S2, S3, S4, S5"
14163,HOSP9G06033,DISTRICT MALE HOSPITAL BUDAUN,UTTAR PRADESH,BUDAUN,,,,9411606469,"M1,M7,M2,S1,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, S1, S16, S2, S3, S5"
14164,HOSP9G06035,chcbansgaon&123,UTTAR PRADESH,GORAKHPUR,,,,8004044006,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7"
14165,HOSP9G06037,CHC NAUGARH CHANDAULI,UTTAR PRADESH,CHANDAULI,,,,7985824265,"M1,M1,M7,M2,M5,S1,S10,S11,S16,S2,S3,S4,S5,S6,S7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"M1, M7, M2, M5, S1, S10, S11, S16, S2, S3, S4, S5, S6, S7"
14166,HOSP9G06052,DR.S.P.M.C.H.C.PUKHRAYAN,UTTAR PRADESH,KANPUR DEHAT,,,,7839720257,"S16,S2,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,"S16, S2, S4, S5"
